1.0.A.1.jpg; This story takes place in a magical univers, where the main character is reborn.
1.0.A.2.jpg; The main character was in her previous life hit by a truck.
1.0.A.4.jpg; With a thunderous sound, it changed her life.
1.0.A.5.jpg; Two men carry her on a stretcher.
1.0.A.6.jpg; She is covered in a dark red substance and has a distressed expression.
1.0.A.7.jpg; Shed fades away into darkness.
1.1.A.3.jpg; Waking up, she is surprised and shocked, pulling the fabric away from her body.
1.1.A.4.jpg; She lies in a bed, a dresser is in the background, 'where is this?' she asks.
1.1.B.0.jpg; A black bra and a black eye mask lie on the floor. 'are you awake?'
1.2.A.0.jpg; She lies on her side, clutching her chest, with a shocked expression. 'princess alfin'!?
1.2.B.0.jpg; She lies down. 'princess alfin'? 'elenia alfin'. Princess alfin elenia alfin.
1.2.B.1.jpg; She stands in a garden, smiling while holding a black fan. 'that was the character i was reading about in the novel until just before the accident. '
1.2.B.2.jpg; She looks up in shock. 'and she was a villain who would die soon. ' 'so that means the owner of this voice is... ?'
1.2.B.4.jpg; He stands shirtless with a neutral expression. 'holy knight' 'lorent delta'.
1.2.B.5.jpg; She lies on her side, reaching for her chest. 'lo... ' 'lord lorent?'
1.3.A.0.jpg; He smiles while looking down. 'the sun has already risen. ' 'that expression... '
1.3.A.1.jpg; She kneels and prays in a cathedral. 'the him in the novel pledged loyalty to the gods and the saint'.
1.3.A.2.jpg; He stands in front of her, looking sad and defeated. 'if a holy knight has a relationship with a woman, they will be stripped of their position. '
1.3.A.3.jpg; She looks up with a worried expression. 'with a woman... '
1.3.B.0.jpg; He rubs the back of his neck, looking worried in a bathroom.
1.3.B.1.jpg; She lies in bed with a shocked expression. 'kyaa!!'
1.3.B.2.jpg; She is startled, a hand covers her mouth. 'shh! other people can hear you. '
1.4.A.0.jpg; He stands with his shirt unbuttoned, she is shocked in the background. 'this is a dream... ' 'i'll help you put on your clothes. '
1.4.A.1.jpg; She lies in bed and looks worried. 'no... It's fine!'
1.4.A.2.jpg; She lies in bed, he looks at her.
1.4.A.3.jpg; He looks at the viewer with a worried expression. 'it might be difficult for you to tie all the strings by yourself... '
1.4.A.4.jpg; She lies in bed and looks worried. 'then... '
1.5.A.0.jpg; Two hands tie the strings of a red jacket.
