1.1.0.jpg;Haah
1.0.1.jpg;E-RANK HUNTER, THEHUNTER GUILD'S Haah
1.16.0.jpg;NOTEVEN COFFEE..,FEELS BAD,MAN.
1.0.0.jpg;MYNAME ISSUNG JIN-WOO. Haah Haah
1.10.0.jpg;IT'S BEEN A WHILE. WaIt, BAk! WHATARE YOL DOING HERE?
1.18.1.jpg;YOL EVEN WENTTOA HOSPITAL? YEAH...
1.10.2.jpg;TRLE,THERE'S NOTHINGLIKEA RAID TO EARN AFORTLNE. It's noteasy to live, life....
1.19.0.jpg;THE OTHERS WEREALLHIGHER RANKED SO THEY DIDN'TEVENBRING AHEALER.
1.20.0.jpg;IT'SOKAY.IT'S ONLYBECALSE I'MWEAK... I'MLSED TOIT. MISSJL-HEE ALSO KNOWS THAT, RIGHT?
1.19.1.jpg;EVENSO THEYREALLYDIDN'T BRINGAHEALER JUSTBECAUSETHEY WOLLDBESAFE?
1.18.2.jpg;WEWERE INAE-RANK DLNGEONANDI WASTHEONLY HUH?HOW COLLDTHAT HAPPEN...
1.18.0.jpg;HAPPENEDWHILE IWASHLNTING, HAHA... REALLY... WHATACTUALLY HAPPENED?
1.11.0.jpg;I'MWORRIED... IT'SBEENSOLONG THATIMIGHTFALL BEHIND. ￥一
1.22.2.jpg;TAKECAREOF LS,MR. SONG CHI-YUL,
1.23.0.jpg;ALRIGHT, THEN LET'S ENTER THE DUNGEON. S,L11 Go!!!
1.12.0.jpg;IT'SCOLDOUT THERE,ISN'TIT? GOODJOB. HAHA IT'SNOTHING... I'LLBEINYOUR HANDSTODAY TOO.
1.4.1.jpg;
1.20.1.jpg;WELL,LOOKS LIKEEVERYONE'S GETTINGREADYTO GOINTOTHEGATE. LET'SGOAS WELL. OK...
1.2.0.jpg;LOWESTRANK ANDWEAKEST HUNTER. INEVER EXPECTEDTHIS TOHAPPENTO ME...
1.12.1.jpg;YO, SuNG! SUNG! YOU EAT YET? YEAH,MR.KIM SANG-SHIK. THANKSFOR WORRYING ABOLTME.
1.13.0.jpg;HEHEHE... YOUWOULDN'T KNOWSINCEHE CAMERIGHTAFTER YOUQLIT.HIS NICKNAMEIS...
1.14.2.jpg;SOTHATMEANS OLRDUNGEON WILLBEWEAK ASWELLSINCE HECAME. AH... ISEE. MIGHTHEAR US.LET'SEND ITFORNOW, FuFu...
1.15.0.jpg;I'VEBEEN HEARINGYOU, OLDGEEZERS... HA... HI,MAY IHAVEACUP KHA> OFCOFFEE? AH,HLNTER SLNGWOO-JIN. I'MSORRY,ALL THECOFFEERAN OUTJUSTNOW...
1.4.0.jpg;GOD- DAMMIT..
1.14.1.jpg;IMEAN,HE'S WEAKENOLGH TOGETHURT INAE-RANK DLNGEON... ISHE ACTUALLYTHE WEAKEST? YEAH,HE'S PROBABLY THEWEAKEST OFLSALL. HE'SACTLALLY THATWEAK?
1.17.0.jpg;H'HO LOOKSLIKE MISSOU-HEEIS ALSOATTENDING THISRAID? OFCOLRSE!BUT THAT'SNOTTHE PROBLEM!WHYIS YOLRFACEHLRT AGAIN!?
1.24.2.jpg;I'M GONNA TRYMYBEST TODAY!! 亭一!
10.1.0.jpg;
1.10.1.jpg;DIDN'T YOU WELL LEAVEBECALSE MYWIFEIS YOUDIDN'TWANT PREGNANTWITH TOBECOMEA OLRSECOND SOn, HAHA...
1.25.0.jpg;
1.22.1.jpg;YEAH, I AGREE AS WELL. METOO~~ YEAH, COLNTME IN.
1.14.0.jpg;THEWORLD'S WEAKEST. THEWORLD'S WEAKEST?NOTTHE STRONGEST? BRO,THAT'SWHAT WECALLS-RANK HLNTERS.SUNGIS CONSIDEREDTOBE THEWEAKEST.
1.11.1.jpg;MYSKILLWAS ALREADYBAD, ANDITWORSENED AFTERITOOK ABREAK. YO~SUNG! YOUARRIVED! SUNG, THANKSFOR COMING.
10.10.0.jpg;0
10.1.1.jpg;
1.25.1.jpg;
1.7.1.jpg;ACONSTRUCTIONSITE INSEOUL
10.12.0.jpg;THIS ISN'T THE TIME FOR JOKES-
10.14.0.jpg;2
1.24.1.jpg;LET'S GO JIN-WOO. OK, OK...
1.3.0.jpg;Haah Haah
1.9.0.jpg;HEY~ Kim!
10.13.1.jpg;Huu... HuL-
10.10.1.jpg;iON JIN-wOo... I'D RATHER STAY...
1.5.0.jpg;SEOUL, SOUTH KOREA
10.14.1.jpg;THANK GOD.
10.18.1.jpg;Huk Huk...
1.8.1.jpg;HERE GOOD LUCK ON YOLR RAID TODAY. KHA THANKS~
10.0.0.jpg;LuLk... HuK...
10.19.0.jpg;
10.12.1.jpg;6 ...SORRY,BUT THEREREALLY ISN'T ANY TIME LEFT.
10.11.1.jpg;I'LLGETMY PAYMENTFROMYOU WHENIRETURN.
10.2.0.jpg;10-
1.24.0.jpg;MR.SLNG TRYNOTTOGET INJUREDBEHIND Ls, OKay? HAHA... OKAY.
1.21.0.jpg;EVERY- ONE! WE'REOFFTO GOHAPPYHLNTING SOI'MNOTREALLY QLALIFIEDTOSAY THIS,BLT I'DLIKETOBE THEPARTYLEADER FORTHISRAID,IS THATALRIGHTWITH YOLPEOPLE?
10.16.0.jpg;舌
1.22.0.jpg;MR.SONG, YOL'RETHE HIGHESTRANKED WELL,IF HERE!I'VEGOT IT'SMR.SONG NOPROBLEMS. WECANTRUST HIM.IT'SBEENA WHILESINCEI'VE WITNESSEDHIS SKILLS.
10.2.2.jpg;YOU ALL SHOULD LEAVE.
10.21.1.jpg;
10.22.1.jpg;
