2.5.D.jpg; The arrows point upwards, one yellow labeled "score" and the other blue labeled "reward."
2.5.E.jpg;  "How much time do I have?" the man asks, a thoughtful expression on his face.
2.5.F.jpg;  "We are currently about one week into this round already." the text reads, and a hand with long, sharp claws emerges from the shadows. 
2.5.G.jpg;  "The top group is probably as far ahead as they can be." the text reads, as the three figures hurry forward, their silhouettes casting long shadows.
2.5.H.0.jpg;  "Also, when you try finish a block, it is recommended that you form a party with around three to five people." the green man says, a mischievous glint in his eye.
2.5.H.1.jpg; A single yellow eye peers out from the darkness, its black pupil reflecting an unnerving glow.
2.5.I.jpg;  A green goblin, its sharp teeth bared, snarls from the darkness, a gold chain glinting around its neck.
2.6.A.jpg;  "The tower grows the foundation of the player's work." the text explains, "as your contributions increase and your work becomes more noteworthy, the way your score is calculated will be adjusted separately so there is no need to worry."
2.6.B.jpg;  "Usually, these types of players go one of two ways." the goblin says, eyeing the man in the background. "They either believe solely on their skill and die while acting high and mighty."
2.6.C.0.jpg;  "Or they become a sight to see." the text continues, "if that is what you mean then I will begin the trial immediately." 
2.6.C.1.jpg; The goblin smirks, a sly glint in its eye, as if it has gotten away with something. 
2.6.D.0.jpg;  The goblin listens intently, its head tilted down, as if considering the challenge before it.
2.6.D.1.jpg;  The goblin, its figure disappearing into the shadows, leaves quickly, its scheming intentions clear.
2.6.E.0.jpg;  The man stands in the hallway, his back to the viewer, a look of confusion and thoughtfulness on his face. 
2.6.E.1.jpg; The man, a determined glint in his eyes, charges forward, knife in hand, ready to attack. 
2.6.F.jpg; The black shoe, poised on the edge of the darkness, is about to crush the white light beneath it.
2.6.G.jpg; The black shoe stands firm, a powerful presence in the dark, ready to step on whatever lies ahead. 
2.7.A.0.jpg; A white blur, strong and fast, streaks across the image, heading for the darkness, creating a wind effect in its wake.
2.7.A.1.jpg; The man, his face a mask of fear, runs from the sharp object, his eyes wide with shock.
2.7.B.0.jpg;  The translucent man, determined and focused, dodges the traps in the hallway, his speed a blur against the dark walls. 
2.7.B.1.jpg;  "If the other hunters get to it first, our profits would dwindle." the man thinks, his hand gripping the large, curved sword tightly.
2.7.C.jpg; The person, their face focused and determined, walks quickly down the dark hallway, their backpack heavy on their shoulders.
2.7.D.0.jpg; The person, a blur of motion against the dark background, moves with speed and intensity, the lines of their movement leaving streaks of light.
2.7.D.1.jpg;  The man falls backward, his face contorted with shock and worry, his backpack landing heavily on the ground. 
2.8.A.jpg;  The man stares at the large, shadowed object with determination, his eyes narrowed in a glare.
2.8.B.jpg;  "I need to stick to the wall and lessen my body exposure as much as possible." the man thinks, his backpack shielding him from the danger.
2.8.C.jpg; The man, his face hardened with determination, races down the dark corridor, his weapon clutched firmly in his hand.
2.8.D.0.jpg;  The man, his eyes wide with shock and fear, looks up at the danger, his face pale in the darkness.
2.8.D.1.jpg; The man falls backward, his face contorted in pain, the darkness swallowing him as he crashes to the ground.
3.0.A.0.jpg;  The man stands, his face twisted in pain, "Extreme pain has overcome your body. You are now stunned." the message reads.  "Your 'cold blooded' nature will keep you composed." it continues, as he fights to stay strong. 
3.0.A.1.jpg;  "You are no longer stunned." the message reads, "you have developed a tolerance for this pain." The man stands, his injured shoulder throbbing, but his resolve unwavering.
3.0.B.jpg;  "I knew this was dangerous." the man thinks, "but I didn't expect it to this degree. This is going to drive me insane if things start out like this."
3.0.C.jpg;   The man, his knife held tight in his hand, stands firm, his eyes focused on the darkness ahead. "Keuk." he mutters. 
3.0.D.jpg;   The fabric burns fiercely, the flames dancing in the air, a sense of danger permeating the simple setting.
3.0.E.jpg;  "You have been burned. You are now stunned." the message reads.  "Your 'cold blooded' nature will keep you composed." it continues, as the man leans against the wall, trying to remain calm. 
3.0.F.jpg;  "You are no longer stunned." the message reads, "you have developed a resistance to burn." The man walks confidently, his two knives held tightly in his hand.
3.0.G.jpg;   "When the arrows were shot at me, it was timed." the man in the front says. "There was also a very faint signal too." he continues, looking at his companion.
3.1.A.jpg; "I need to find the right timing." the man thinks, "finding where the arrows are with the naked eye won't be possible because it is dark. I need to listen for when the cogwheel turns." 
3.1.B.jpg;  "That is the perfect time to find out the arrow's location and trajectory." the message reads. "During that short period of time, I need to listen for the exact sound that it makes." 
3.1.C.jpg;   The man stands with his eyes closed, his senses heightened, listening intently to the sounds around him.  
3.1.D.0.jpg;  The word "it's" stands alone on the page, surrounded by dark red lines, the air thick with a feeling of mystery and a hint of anger.
3.1.D.1.jpg;  A long metal rod protrudes from the edge of the page, a part of a gear visible at the bottom, the darkness surrounding them heavy with worry and anxiety. 
3.1.E.jpg; The man, his face etched with worry, looks up, a sense of relief washing over him, "I found it!" he exclaims. 
3.1.F.0.jpg; A small hole pierces the darkness, a single white line cutting through the black, the room shrouded in mystery.
3.1.F.1.jpg;  The man, his silhouette disappearing up the stairs, is swallowed by the shadows, the air heavy with a sense of mystery and unease.
3.1.G.jpg; The knife, its blade glinting in the darkness, is stuck in the black surface, the picture radiating an ominous, scary feeling.
3.2.A.0.jpg;  The two metal rods, sharp and red-tipped, lie crossed on the floor, the darkness around them amplifying their dangerous presence.
3.2.A.1.jpg;  The man, his face illuminated by the faint glow of the metal rods, looks down at them, "That's it." he says, a sense of triumph in his voice.  "I can find it now."
3.2.B.0.jpg; The man, his sword held tight in his hand, stands poised, his determined expression a testament to his unwavering resolve.  
3.2.B.1.jpg;  The man, his knife flashing in the darkness, races forward, his speed blurring against the dark backdrop. 
3.2.C.jpg;   "Your agility has gone up by 1." the message reads, as the man, a blur of motion, races forward, his blue arrow pointing the way.
3.2.D.jpg;  The man, a red arrow embedded in the blade of his dagger, stands poised, his eyes alert, the danger palpable in the air.  
3.3.A.0.jpg;   The man, struck by the yellow arrow, stands firm, his body tingling with the surge of newfound stamina.
3.3.A.1.jpg;  The man, his face hidden beneath his hood, walks down the dark path, a sense of mystery and wonder surrounding him.  
3.3.B.jpg;  The man, blood dripping from his mouth, stands in the darkness, his face contorted in horror and shock.
3.3.C.jpg;  "One thing that bugs me is that there is no way to increase my MP stat." the man says. "even so, if I can take advantage of this and steadily increase the stats that I want..." 
3.3.D.jpg; The man, his left hand stained with blood, stands in the blue area, a sense of pain and discomfort evident in his posture.  
